title,text
"U.S. unemployment among people ages 16 to 24 is 18.4 percent, which is a 60-year high.","U.S. unemployment among people ages 16 to 24 is 18.4 percent, which is a 60-year high. an interview"
Says U.S. Sen. Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air,Says U.S. Sen. Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air a TV ad
"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years.","What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years. an Assembly session"
"Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.","Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running. a campaign mail piece."
Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district. a press release
Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth.,Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth. a speech in Delaware
"(Chris Christie) has not paid one dollar of state money into our pension system, and then states that the system is broke.","(Chris Christie) has not paid one dollar of state money into our pension system, and then states that the system is broke. a column on bluejersey.com"
States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century. a floor speech in the House of Representatives
"Under Republican Chris Christie, New Jersey had the highest increase in unemployment in the country last year. Nearly 1 in 10 jobless. The worst unemployment in the region. Near the bottom in economic growth, yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike.","Under Republican Chris Christie, New Jersey had the highest increase in unemployment in the country last year. Nearly 1 in 10 jobless. The worst unemployment in the region. Near the bottom in economic growth, yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike. a TV ad"
Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.,Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece. a statement in the Congressional Record
"The state of Wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people.","The state of Wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people. a statement at a candidate forum"
Says Peyton Manning struggles in cold weather games.,Says Peyton Manning struggles in cold weather games. comments from sports pundits and fans on Twitter
"Under President Bush in eight years, we added $4.9 trillion to the debt. Under President Obama, weve added $5.3 trillion to the debt in the 3.5 years hes been in office.","Under President Bush in eight years, we added $4.9 trillion to the debt. Under President Obama, weve added $5.3 trillion to the debt in the 3.5 years hes been in office. a town hall meeting in Merrimack, N.H."
Gov. Rick Scotts sale of the state planes was not proper.,Gov. Rick Scotts sale of the state planes was not proper. comments at the Senate Budget Committee.
Weve seen a remarkable reduction in the number of Americans being executed -- its down nearly two-thirds over the past generation.,"Weve seen a remarkable reduction in the number of Americans being executed -- its down nearly two-thirds over the past generation. in comments on ""Real Time with Bill Maher"""
"Outside of recall elections, theres never been a public official removed from office in Wisconsin for anything but malfeasance in office.","Outside of recall elections, theres never been a public official removed from office in Wisconsin for anything but malfeasance in office. a city council meeting"
"Half of all Americans have less than $10,000 in their savings account.","Half of all Americans have less than $10,000 in their savings account. a talk in Austin"
Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states. an article
The United States is 50th in life expectancy in the world.,"The United States is 50th in life expectancy in the world. MSNBC's ""The Ed Show."""
The turnout on May 14th was just 7 percent -- the lowest turnout in decades.,The turnout on May 14th was just 7 percent -- the lowest turnout in decades. a press release.
On the mosque near ground zero.,On the mosque near ground zero. a newspaper article
"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' ""","When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' "" a speech in Tampa, Fla."
I was speaking out on pension reform almost 17 years ago.,"I was speaking out on pension reform almost 17 years ago. an interview on WLNE's ""On the Record"""
Three of our cities are among the top five worst cities in the U.S. for asthma.,Three of our cities are among the top five worst cities in the U.S. for asthma. prepared remarks at a Congressional field hearing.
"Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens.""","Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens."" a TV ad"
"Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda.","Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda. a web video."
Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill.,Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill. a public address
Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs.,Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs. a letter to taxpayers
"Says Roy Blunt secretly inserts language to benefit tobacco giant Philip Morris into a national security bill while Blunts girlfriend and son are lobbyists for the cigarette company, and just days earlier, 26 Philip Morris executives wrote checks to Blunt totaling $23,000.","Says Roy Blunt secretly inserts language to benefit tobacco giant Philip Morris into a national security bill while Blunts girlfriend and son are lobbyists for the cigarette company, and just days earlier, 26 Philip Morris executives wrote checks to Blunt totaling $23,000. a TV ad"
Says Donald Trump mocked someone with a disability.,Says Donald Trump mocked someone with a disability. a TV ad
"Bill Heller raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.","Bill Heller raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids. a campaign video"
President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan. an alert to members
The House of Representatives has never sued a sitting president in all of U.S. history.,The House of Representatives has never sued a sitting president in all of U.S. history. a fundraising letter
Oregons budget has grown by 49 percent in just four years.,Oregons budget has grown by 49 percent in just four years. a website
"California Republican gubernatorial hopeful Meg Whitman ""contributed to, and campaigned, for"" Democratic Sen. Barbara Boxer.","California Republican gubernatorial hopeful Meg Whitman ""contributed to, and campaigned, for"" Democratic Sen. Barbara Boxer. a campaign commercial"
"Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues.","Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues. an interview on Fox Business News"
Pat Toomey thinks corporations shouldnt pay any taxes.,Pat Toomey thinks corporations shouldnt pay any taxes. a campaign commercial
"Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens.","Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens. a presidential debate"
Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.,Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working. an interview
"Traditionally, presidential candidates release their tax returns . . . Mitt Romney still wont.","Traditionally, presidential candidates release their tax returns . . . Mitt Romney still wont. a Web video."
Just 400 Americans -- 400 -- have more wealth than half of all Americans combined.,"Just 400 Americans -- 400 -- have more wealth than half of all Americans combined. a speech to protesters in Madison, Wisconsin"
Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership?,"Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership? in a tweet, online post"
"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs.","In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs. a Senate speech"
"We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election.","We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election. the third 2016 presidential debate"
"Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months.""","Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months."" a town hall in St. Petersburg, Fla."
Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years.,Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years. a press conference.
"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents.","Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents. keynote address to the Democratic National Convention in Charlotte, N.C."
Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.,Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions. an online video
Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming.,Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming. a video ad
Mitt Romney says class sizes dont matter.,Mitt Romney says class sizes dont matter. a campaign ad
We created a flat tax in the state of Utah.,"We created a flat tax in the state of Utah. the Republican debate in Ames, Iowa"
Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade.,Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade. an opinion column.
The governor does not have any power to veto a referendum [on same-sex marriage] that would be a constitutional amendment.,The governor does not have any power to veto a referendum [on same-sex marriage] that would be a constitutional amendment. an interview
My office sends federal money back every year.,"My office sends federal money back every year. an interview for ""Inside Texas Politics"" on WFAA-TV, Channel 8, in Dallas"
We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.,We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses. a TV interview
"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.","Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker. a letter."
Says hes the first Aggie governor of Texas.,Says hes the first Aggie governor of Texas. his inaugural address.
On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget
Says New Jerseys public school students have the best Advanced Placement scores in the nation.,Says New Jerseys public school students have the best Advanced Placement scores in the nation. NJEA's website
"We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.","We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis. an interview on NBC's 'Meet the Press'"
The debt will soon eclipse our entire economy.,The debt will soon eclipse our entire economy. a response to the State of the Union address
Says theres a 100-year-old international norm not to use chemical weapons.,Says theres a 100-year-old international norm not to use chemical weapons. a CNN interview
"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?","Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years? newspaper ads"
Says the Texas unemployment rate has even grown more than the nations as a whole.,Says the Texas unemployment rate has even grown more than the nations as a whole. a newspaper ad
"The U.S. initially had three federal felonies: treason, piracy, and counterfeiting securities and money.","The U.S. initially had three federal felonies: treason, piracy, and counterfeiting securities and money. in a radio debate"
Says Georgia ranks near the bottom in per capita transportation spending.,Says Georgia ranks near the bottom in per capita transportation spending. a press release
"The Koch brothers are the richest people in the world. Individually, theyre only fifth. Put them together theyre the richest in the world.","The Koch brothers are the richest people in the world. Individually, theyre only fifth. Put them together theyre the richest in the world. a Senate floor speech"
"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.","When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women. comments on his television show"
Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation.,Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation. a press release
"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.","Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage. a campaign document"
Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force.,"Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force. an interview with NBC's ""Meet the Press"""
"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.","(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero. remarks on the Senate floor"
Gingrich supported individual health insurance mandates.,Gingrich supported individual health insurance mandates. a campaign ad
"61 percent of non-tea party Republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.","61 percent of non-tea party Republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming. a speech on the Senate floor"
"Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.","Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck. comments on ABC's ""This Week"""
Rhode Island has a [inmate] recidivism rate of over 60 percent.,Rhode Island has a [inmate] recidivism rate of over 60 percent. a speech on the floor of the Rhode Island Senate
Kendrick Meek is the only candidate who has consistently been against expanded drilling.,"Kendrick Meek is the only candidate who has consistently been against expanded drilling. his campaign website, asking supporters to sign a petition to oppose offshore oil drilling"
"When we look at the number of murders in the United States (in) 2009, we had 9,500 people murdered. When we look around the world, we see ... large countries, the U.K., Germany, Japan had 200 or less killed in a year.","When we look at the number of murders in the United States (in) 2009, we had 9,500 people murdered. When we look around the world, we see ... large countries, the U.K., Germany, Japan had 200 or less killed in a year. an interview on MSNBC"
"We have an increase in murder within our cities, the biggest in 45 years.","We have an increase in murder within our cities, the biggest in 45 years. the second presidential debate"
Says hes proposed the largest employer contribution to the Virginia Retirement System in history.,Says hes proposed the largest employer contribution to the Virginia Retirement System in history. a speech.
"While the sequester is in effect, the federal government is still funding a study on duck penises.","While the sequester is in effect, the federal government is still funding a study on duck penises. tweets"
A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.,A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful. a foreign policy speech
Taxes went down under Jerry Brown.,Taxes went down under Jerry Brown. a campaign ad
China is practicing how to blow up our satellites.,"China is practicing how to blow up our satellites. a town hall in Manchester, N.H."
"Bernie Sanders opposes the death penalty, and Hillary Clinton supports it.","Bernie Sanders opposes the death penalty, and Hillary Clinton supports it. an Internet graphic"
"Palin supports ""aerial hunting of wolves and other wildlife.""","Palin supports ""aerial hunting of wolves and other wildlife."" a TV ad"
It has been 269 days since (Hillary) Clinton has held a press conference.,It has been 269 days since (Hillary) Clinton has held a press conference. an email
"Says that under President John F. Kennedy, government took up 27 percent of the economy, and today it consumes 37 percent.","Says that under President John F. Kennedy, government took up 27 percent of the economy, and today it consumes 37 percent. the Republican debate in Ames, Iowa"
President Obama has stopped using the phrase war on terror.,"President Obama has stopped using the phrase war on terror. his book, ""Courage to Stand: An American Story"""
"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.","Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years. a news release"
"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.","The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed. a press release."
"A typical married couple will contribute $119,000 into Medicare but will receive $357,000 in Medicare benefits over their lifetimes.","A typical married couple will contribute $119,000 into Medicare but will receive $357,000 in Medicare benefits over their lifetimes. a USA Today column."
"Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples.","Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples. a news release"
Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state. a Senate health policy committee hearing
More than half of all drivers licenses issued in California this year have gone to illegal aliens.,More than half of all drivers licenses issued in California this year have gone to illegal aliens. a Facebook meme
"We just dont want to get to be like Louisiana, where you have drive-up daiquiri shops.","We just dont want to get to be like Louisiana, where you have drive-up daiquiri shops. a news story"
Ninety percent of the job growth in Virginia has been in the private sector.,Ninety percent of the job growth in Virginia has been in the private sector. a TV interview.
Californians consume 40 percent less energy per person than the national average,Californians consume 40 percent less energy per person than the national average a speech at the White House.
Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.,Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska. speech on the RI House floor
A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.,A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court. a news release
Says Lake Erie contains more native fish than all the other Great Lakes combined.,Says Lake Erie contains more native fish than all the other Great Lakes combined. a House of Representatives floor speech
On a timetable to withdraw from Iraq.,On a timetable to withdraw from Iraq. flip-o-meter
"Says recent studies indicate that nationally, only 8 percent of white voting-age citizens but 25 percent of African-American voting-age citizens lack government-issued photo IDs.","Says recent studies indicate that nationally, only 8 percent of white voting-age citizens but 25 percent of African-American voting-age citizens lack government-issued photo IDs. a speech to the NAACP convention in Houston."
Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.,Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS. the group's website
Kelly Ayotte has voted to defund Planned Parenthood six times.,Kelly Ayotte has voted to defund Planned Parenthood six times. an editorial board interview with the Concord Monitor
"When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward.","When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward. a campaign website statement"
71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete.,71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete. a tweet
"As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.","As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air. a speech on climate change"
Spanish was the first European language spoken in this country.,Spanish was the first European language spoken in this country. a speech in Phoenix
"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.","By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years. a speech about the Affordable Care Act."
"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.","If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person. an interview with Anderson Cooper"
Says the Senate will have a record number of female senators in 2013.,Says the Senate will have a record number of female senators in 2013. a speech on the Senate floor.
"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.","We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets. a Republican presidential debate in Jacksonville, Fla."
About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district. an email to supporters
The average family not in the top 10 percent makes less money today than they were making a generation ago.,The average family not in the top 10 percent makes less money today than they were making a generation ago. a speech at the AFL-CIO National Summit on Raising Wages
Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt. a message on Twitter
Virtually no Republican in Washington accepts climate change science.,"Virtually no Republican in Washington accepts climate change science. comments on ABC's ""This Week"""
"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.","In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong. a campaign website statement"
Rhode Islands legislature is the strongest in the country.,Rhode Islands legislature is the strongest in the country. a newspaper interview
"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.","In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month. an op-ed in 'USA Today'"
"In 2010, uninsured voters made up about 5 percent of the electorate.","In 2010, uninsured voters made up about 5 percent of the electorate. remarks at the National Press Club"
The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.',"The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' a debate in St. Petersburg, Fla."
Marriage decreases the probability of child poverty by 82 percent.,Marriage decreases the probability of child poverty by 82 percent. a speech
It is a greater crime to have an untagged alligator than to host an open house party (for kids).,It is a greater crime to have an untagged alligator than to host an open house party (for kids). a newspaper article
We spend more money on lobbying than we do on campaigns.,"We spend more money on lobbying than we do on campaigns. a broadcast of ""Fox News Sunday"""
Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages. a Web ad
"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture.","When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture. a speech at Stanford University."
"Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.","Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more. a meme on social media"
"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.","Over the last six years, the state of Illinois spent about $320 million on illegal immigrants. a speech"
Oil money from federal leases can only be used to clean up the mess and damages from drilling.,Oil money from federal leases can only be used to clean up the mess and damages from drilling. a statement.
The Fulton County vote count will be finished by 11:30 p.m. on election night.,The Fulton County vote count will be finished by 11:30 p.m. on election night. a newspaper article
Texas children may have a teacher who never spent one minute practicing teaching.,Texas children may have a teacher who never spent one minute practicing teaching. a press release
"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes.","Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes. a U.S. Senate debate in Orlando"
"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.","Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13. an interview on MSNBC's Morning Joe."
The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.,The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution. a TV interview
"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue.","Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue. Las Vegas"
Says Craig Huey called Planned Parenthood a murder mill.,Says Craig Huey called Planned Parenthood a murder mill. a TV ad
The highest economic growth decade was the 1960s. Income tax rates were 90 percent.,"The highest economic growth decade was the 1960s. Income tax rates were 90 percent. an interview on CNN's ""Fareed Zakaria GPS"""
"Says she is entering in the most diverse class ever, of U.S. Representatives","Says she is entering in the most diverse class ever, of U.S. Representatives"
"We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns.","We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns. a comment on 'Meet the Press'"
"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.","In the past year alone, Ohio businesses have created more jobs than almost every other state in the country. a television ad"
Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads. a speech.
Geithner's failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions.,Geithner's failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions. statement to reporters
Texas has lost the most law enforcement officers in the line of duty of any state in America.,Texas has lost the most law enforcement officers in the line of duty of any state in America. an interview with Laura Rice for the Texas Standard
"Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""","Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country."" a press release"
Says President Obamas proposed oil tax would cost consumers 24 cents a gallon.,Says President Obamas proposed oil tax would cost consumers 24 cents a gallon. a tweet
Says state Senate recall challenger Sandy Pasch voted to cut school aid by nearly $300 million.,Says state Senate recall challenger Sandy Pasch voted to cut school aid by nearly $300 million. a radio ad
"Says she introduced a ban on ""dirty dancing.""","Says she introduced a ban on ""dirty dancing."" her campaign Web site."
"Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family.","Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family. a speech"
More than 72 percent of children in the African-American community are born out of wedlock.,More than 72 percent of children in the African-American community are born out of wedlock. a commentary on CNN
Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts. an email
Russia and China are doing naval exercises together someplace.,"Russia and China are doing naval exercises together someplace. a rally in Columbus, Ohio"
Kewpie burgers are delicious. An Ohio institution. And theyll cost less thanks to John Kasichs tax cut.,Kewpie burgers are delicious. An Ohio institution. And theyll cost less thanks to John Kasichs tax cut. a Tweet
"This year, the overwhelming majority of new jobs are part time.","This year, the overwhelming majority of new jobs are part time. a response to the president's Saturday address"
Seventy percent of all Texans are overweight or obese.,Seventy percent of all Texans are overweight or obese. an interview with the Texas Tribune
We have the third-lowest minimum wage of developed countries.,We have the third-lowest minimum wage of developed countries. a TV debate
"For NATO exercises, we dont have enough of our own hardware and equipment even for training purposes. So the Britsare spotting us choppers.","For NATO exercises, we dont have enough of our own hardware and equipment even for training purposes. So the Britsare spotting us choppers. a speech at the Citadel"
"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.","As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president. a statement from the Minority Leader's office"
"Says DonaldTrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.","Says DonaldTrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his. a speech at the 2016 Democratic National Convention"
The national debt is larger than our entire annual economy.,The national debt is larger than our entire annual economy. a congressional hearing
Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice. his primary victory speech.
"Says she heard more than 2,400 cases as a Wisconsin appeals court judge","Says she heard more than 2,400 cases as a Wisconsin appeals court judge a campaign TV ad"
"In altered photo, says Barack Obama wants more of Texans private data via health care.","In altered photo, says Barack Obama wants more of Texans private data via health care. a tweet"
"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.","The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states. a speech on the State Senate floor"
Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.,Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining. a radio interview
