title,text
On whether he would run for U.S. Senate in 2012.,On whether he would run for U.S. Senate in 2012. news reports
"Thirty-seven percent of Central Falls retired police officers and firefighters are out on disability pensions; in most municipalities, about 5 percent of retirees collect disability pensions.","Thirty-seven percent of Central Falls retired police officers and firefighters are out on disability pensions; in most municipalities, about 5 percent of retirees collect disability pensions. a public meeting"
Theres still about $400 billion or $500 billion of the stimulus plan that has not been spent. Why dont we stop it.,Theres still about $400 billion or $500 billion of the stimulus plan that has not been spent. Why dont we stop it. an interview on NBC's 'Meet the Press'
North Korea is telling its people that their mens national team is in the World Cup final.,"North Korea is telling its people that their mens national team is in the World Cup final. a post on the blog ""Outside the Beltway"""
"Says Rand Paul thinks drug-dealing, theft, burglary and prostitution should be decriminalized.","Says Rand Paul thinks drug-dealing, theft, burglary and prostitution should be decriminalized. a campaign video"
"When Sarah Palin was in government, Barack Obama was a community organizer.","When Sarah Palin was in government, Barack Obama was a community organizer. Pittsburgh, Pa."
Says his 9-9-9 tax reform plan is not regressive.,Says his 9-9-9 tax reform plan is not regressive. several public statements
"Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past.","Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past. an interview on CNN"
"Insurers delayed an Illinois man's treatment, and he died because of it.","Insurers delayed an Illinois man's treatment, and he died because of it. a speech to a joint session of Congress"
This administration is slashing the Navy to pay for more Obamacare.,This administration is slashing the Navy to pay for more Obamacare. a debate.
Under the Obama plan . . . all the health care in this country is eventually going to be run by the government.,Under the Obama plan . . . all the health care in this country is eventually going to be run by the government. an interview on the Fox News Channel.
"Ryan Sittons company accepted over $650,000 in Obama stimulus dollars.","Ryan Sittons company accepted over $650,000 in Obama stimulus dollars. a press release"
"Some of the things that (Megyn Kelly) said, I didnt say.","Some of the things that (Megyn Kelly) said, I didnt say. a Meet the Press interview"
"Monica Wehby and Jason Conger are causing devastating consequences for nearly 23,000 Oregonians looking for work.","Monica Wehby and Jason Conger are causing devastating consequences for nearly 23,000 Oregonians looking for work. a DSCC news release"
"After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991, the Kuwaitis never paid us.","After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991, the Kuwaitis never paid us. a press conference"
We can fix our roads without raising taxes.,We can fix our roads without raising taxes. a TV ad
Says Michelle Obama waved red communist flags on her trip to China.,Says Michelle Obama waved red communist flags on her trip to China. a chain email
Obama couldn't have afforded his home without Rezko's help.,Obama couldn't have afforded his home without Rezko's help. in a news release
"The Clintons now charge the Secret Service $10,000 monthly rent for the use of (a) Secret Service residence and that rent is just about equal to their mortgage payment.","The Clintons now charge the Secret Service $10,000 monthly rent for the use of (a) Secret Service residence and that rent is just about equal to their mortgage payment. an e-mail message circulated by many people."
Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!,Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you! a letter to constituents.
David Cicilline is the 5th most liberal person in the House of Representatives.,"David Cicilline is the 5th most liberal person in the House of Representatives. an appearance on ""A Lively Experiment."""
"In an interview with the Chicago TribunesEditorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to cut social services completely.","In an interview with the Chicago TribunesEditorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to cut social services completely. a YouTube video"
"Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary.","Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary."
Says U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase.,Says U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase. a news release
"A proposed revenue smart cap gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.","A proposed revenue smart cap gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment. a press statement."
A United Nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders.,A United Nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders. a document shared via email and social media
"If 20 million illegals vote, you can kiss the Second Amendment goodbye.","If 20 million illegals vote, you can kiss the Second Amendment goodbye. a campaign mailer"
Planned Parenthood has now (been) found to also illegally sell baby parts.,Planned Parenthood has now (been) found to also illegally sell baby parts. a letter to Gov. Rick Scott
Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase.,Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase. a TV ad
The projected revenue from the Mayweather/Pacquiao fight is larger than the annual GDP of 29 different countries.,The projected revenue from the Mayweather/Pacquiao fight is larger than the annual GDP of 29 different countries. comments before the Mayweather vs. Pacquiao fight
Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills. a speech on the House floor
Jesus was an undocumented immigrant.,Jesus was an undocumented immigrant. a CNN interview
On gay marriage,On gay marriage a debate
"Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.","Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion. an August 27, 2012 advertisement, “Not Working,” aired in and around New Hampshire.”"
"A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless.","A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless. the Republican debate in Houston, Texas"
Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.,Its four or five states where the number of insurance options have narrowed under the Affordable Care Act. an interview on CNN
Final election 2016 numbers: Trump won the popular vote.,Final election 2016 numbers: Trump won the popular vote. web posts
Says campaign contributions to her rival for a state House seat was money intended for schoolchildren.,Says campaign contributions to her rival for a state House seat was money intended for schoolchildren. a recorded telephone message
Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee.,Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee. a Web ad
"The Obama administration ""was successful in rushing a massive spending bill through Congress in just two days after which it sat on the president's desk for three days, while he was away on vacation.""","The Obama administration ""was successful in rushing a massive spending bill through Congress in just two days after which it sat on the president's desk for three days, while he was away on vacation."" a column in Investor's Business Daily."
"In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration.""","In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration."" a memo on campaign Web site"
A report by the US General Accountability Office (GAO) in 2008 found that the disposal of Katrina wastes by AshBritt in the south resulted in the creation of contaminated sites along the Gulf Coast and two new Superfund sites in New Orleans.,A report by the US General Accountability Office (GAO) in 2008 found that the disposal of Katrina wastes by AshBritt in the south resulted in the creation of contaminated sites along the Gulf Coast and two new Superfund sites in New Orleans. an opinion column for NJToday.net
Says abortion is the most common surgery in our country.,Says abortion is the most common surgery in our country. a radio interview
"None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question, third question. ... If we were included in the top line, as Johnson/Trump/Clinton, wed be at 20 percent.","None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question, third question. ... If we were included in the top line, as Johnson/Trump/Clinton, wed be at 20 percent. media appearances"
Sen. Barbara Boxer passed only three bills in 18 years into law.,Sen. Barbara Boxer passed only three bills in 18 years into law. a Web ad
"Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago.","Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago. his Fox News show"
Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.,Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses. a television interview
It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday.,It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday. a press conference
"I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.","I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another. a speech at the Republican Party of Iowa's Growth and Opportunity Party in Des Moines"
Says Gov. Rick Scotts approval ratings are up.,Says Gov. Rick Scotts approval ratings are up. comments on 'Fox and Friends'
Says all my grandparents immigrated to America.,Says all my grandparents immigrated to America. a roundtable chat in Iowa
Mickey Mouse was registered to vote (in Florida).,Mickey Mouse was registered to vote (in Florida). comments made on the House floor
"Very, very, very few people get a pat-down when they go through airport security.","Very, very, very few people get a pat-down when they go through airport security. Atlanta Press Club speech"
"The U.S. unemployment rate has been massaged, its been doctored.","The U.S. unemployment rate has been massaged, its been doctored. a breakfast talk in Iowa"
"Under Scott Walker, the Wisconsin middle class is shrinking at a faster rate than any other state in the country.","Under Scott Walker, the Wisconsin middle class is shrinking at a faster rate than any other state in the country. a television show"
The economic impact of Atlantas 2000 Super Bowl was $292 million.,The economic impact of Atlantas 2000 Super Bowl was $292 million. a study
One of the other inaccuracies ...is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only.,One of the other inaccuracies ...is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only. a candidates forum in Dunedin
"The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.","The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state. a hearing at the General Assembly"
Were broke. We dont have any more money.,Were broke. We dont have any more money. a news conference and many other venues
When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years.,When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years. a town hall meeting
David Dewhurst has never once cut one penny from the state budget.,"David Dewhurst has never once cut one penny from the state budget. a Republican US Senate debate at WFAA-TV, Channel 8, in Dallas."
Wisconsin Gov. Scott Walkers move to limit collective bargaining rights has led to riots at the Capitol -- Its like Cairo has moved to Madison these days.,Wisconsin Gov. Scott Walkers move to limit collective bargaining rights has led to riots at the Capitol -- Its like Cairo has moved to Madison these days. an appearance on a TV interview program
A defense bill includes language that would require military hospitals to provide abortions on demand.,A defense bill includes language that would require military hospitals to provide abortions on demand. a statement
Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck.,Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck. a campaign email
Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.,Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life. a speech in the Ohio House of Representatives
Theres a mosque inside of the Pentagon.,Theres a mosque inside of the Pentagon. a televised debate in Miami.
"If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.","If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars. a forum with supporters"
Says Austin is the largest city in the U.S. without nonstop flights to Europe.,Says Austin is the largest city in the U.S. without nonstop flights to Europe. a KUT-FM news story
"Says (t)his 12 year council Seat-warmer has never chaired, vice chaired, or led a single Council committee meeting.","Says (t)his 12 year council Seat-warmer has never chaired, vice chaired, or led a single Council committee meeting. a flier"
Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote.,Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote. a website
Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars.,"Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars. a town hall in Norwalk, Iowa"
Says his campaign has released his past tax returns.,Says his campaign has released his past tax returns. an interview with CNN's Jake Tapper
The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,"The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from. comments on ""Fox News Sunday"""
Says she voted against the Medicare Part D prescription drug program because it was unfunded.,Says she voted against the Medicare Part D prescription drug program because it was unfunded. an interview
"I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA.","I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA. Meet the Press interview"
"For the votes that we got, I think we spent, on average, two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele.","For the votes that we got, I think we spent, on average, two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele. a press release"
"The 2011 Rebuild America Jobs Act would have cost the average American family $1,000 a year while making no significant impact to fix our infrastructure and roads.","The 2011 Rebuild America Jobs Act would have cost the average American family $1,000 a year while making no significant impact to fix our infrastructure and roads. an economic issues statement"
"More than 400 car crashes occur each year on the current, congested Columbia River Bridge.","More than 400 car crashes occur each year on the current, congested Columbia River Bridge. a newsletter."
Says President Ronald Reagan had a month of job creation of 1 million.,Says President Ronald Reagan had a month of job creation of 1 million. an appearance on Fox News Sunday
"In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews.","In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews. a speech"
"You cant read a speech by George Washington . . . without hearing him reference God, the Almighty.","You cant read a speech by George Washington . . . without hearing him reference God, the Almighty. a radio broadcast"
"Says If Oregons Legislature simply authorizes $450 million for the CRC, it will leave Oregon holding the bag for a great deal more cost responsibility.","Says If Oregons Legislature simply authorizes $450 million for the CRC, it will leave Oregon holding the bag for a great deal more cost responsibility. in a memo"
There were $2 billion in earmarks in fiscal year 2012.,There were $2 billion in earmarks in fiscal year 2012. a website statement
"Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants.","Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants. a TV ad"
Photos prove the Denver light rail system has low ridership.,Photos prove the Denver light rail system has low ridership. a debate about Greenlight Pinellas
"Rick Santorum says Rick Perry requested 1,200 earmarks as governor of Texas.","Rick Santorum says Rick Perry requested 1,200 earmarks as governor of Texas. comment to reporters."
Nancy Pelosi wants a Windfall Tax on Retirement Income.,Nancy Pelosi wants a Windfall Tax on Retirement Income. Internet attack
U.S. Rep. Stephen Fincher is the only working farmer currently serving in the House.,U.S. Rep. Stephen Fincher is the only working farmer currently serving in the House. blog post about farm bill.
Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.,Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises. a TV interview
"When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike.","When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike. in an interview with the ""Miami Herald"""
Gov. Scott Walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself.,Gov. Scott Walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself. blog posts
"As district attorney, Susan Happ took $180,000 in a shady land deal from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution.","As district attorney, Susan Happ took $180,000 in a shady land deal from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution. a campaign news release"
"In Wisconsin, 300,000 voters were turned away by the states strict voter ID law in the 2016 presidential election.","In Wisconsin, 300,000 voters were turned away by the states strict voter ID law in the 2016 presidential election. tweets"
Sheriffs Call For Obamas Lynching While Leader Meets With GOP Senators,Sheriffs Call For Obamas Lynching While Leader Meets With GOP Senators an article posted on Urban Intellectuals
Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone. blog posts on the Internet
Illegal immigrants mow the grass around the (Texas) Capitol.,Illegal immigrants mow the grass around the (Texas) Capitol. a Facebook comment
"Under Obama, the national debt has been reduced every year for the last five years.","Under Obama, the national debt has been reduced every year for the last five years. a segment on MSNBC's ""PoliticsNation"""
The Wisconsin Legislature raised taxes more than $5 billion in 2009.,The Wisconsin Legislature raised taxes more than $5 billion in 2009. a statement on campaign web site
The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.,The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today. a speech
Public-employee unions spent $30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control.,Public-employee unions spent $30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control. a television interview
"There are over 2,000 crimes recorded per 100,000 population in the U.K., compared to 466 violent crimes per 100,000 in the United States.","There are over 2,000 crimes recorded per 100,000 population in the U.K., compared to 466 violent crimes per 100,000 in the United States. a meme on social media"
Most Americans are now getting their news from Facebook.,Most Americans are now getting their news from Facebook. a public forum
"Texas House Speaker Joe Straus said, I do not care if Wallace Hall swings from a tree.","Texas House Speaker Joe Straus said, I do not care if Wallace Hall swings from a tree. a speech"
Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college.,Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college. a tweet
If it werent for me (illegal immigration) wouldnt even be a big subject.,If it werent for me (illegal immigration) wouldnt even be a big subject. comments during the CNN debate
A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state.,A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state. a radio interview
Langevin has been the most reliable vote for Speaker Pelosi.,Langevin has been the most reliable vote for Speaker Pelosi. a posting on his website
"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""","Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality."" an article written by Tom Minnery"
"Democrats' budget resolution would raise America's tax bill by ""$500-billion.""","Democrats' budget resolution would raise America's tax bill by ""$500-billion."" a poll on McCain's Web site"
"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""","Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed."" a chain e-mail"
There are more young black males involved in the criminal justice system than there are in higher education.,There are more young black males involved in the criminal justice system than there are in higher education. a speech
The Greenlight Pinellas transportation plan involves a 300% tax increase.,The Greenlight Pinellas transportation plan involves a 300% tax increase. on their website
"100 percent of the crime is committed, in estimate, by about 15 percent of the population.","100 percent of the crime is committed, in estimate, by about 15 percent of the population. an interview by David Brown, host of the Texas Standard"
Youre supposed to throw away your shoes ifmercury from a broken CFL light bulb gets on them.,Youre supposed to throw away your shoes ifmercury from a broken CFL light bulb gets on them. a legislative hearing.
"John McCain has ""a consistent pattern of ducking important environmental votes.""","John McCain has ""a consistent pattern of ducking important environmental votes."" a letter from Sierra Club executive director Carl Pope to supporters"
SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug.,SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug. an interview on CNN
"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.","Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million. a news release"
Health care premiums up 90 percent in New Hampshire.,Health care premiums up 90 percent in New Hampshire. an ad
"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.","When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win. a speech"
Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January.,Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January. a press release.
"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""","The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy."" a news release"
Tim Kaine wants to thwart right-to-work reform measures in Midwest battleground states.,Tim Kaine wants to thwart right-to-work reform measures in Midwest battleground states. a post on his Facebook page.
New Virginia regulations on abortion clinics provide the same sanitary environment we expect of dental offices.,New Virginia regulations on abortion clinics provide the same sanitary environment we expect of dental offices. a radio ad.
"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.","I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor. a speech at the Brookings Institution"
Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter. a speech.
Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,Says Texas schools have had massive increases in class sizes with Rick Perry as governor. an interview.
Paul Workman wants to raise the sales tax.,Paul Workman wants to raise the sales tax. a mailer
Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care.,Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care. a campaign commercial
"I wanted to keep it private, because I dont think its anybodys business if I want to send money to the vets.","I wanted to keep it private, because I dont think its anybodys business if I want to send money to the vets. a press conference in New York"
78702 is the second-most gentrified ZIP code in the entire country.,78702 is the second-most gentrified ZIP code in the entire country. an opinion column
"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.","I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts. speaking to a group of Michigan Republicans"
We (Trump University)have an A from the Better Business Bureau.,"We (Trump University)have an A from the Better Business Bureau. comments on ""Meet the Press"""
"Social Security, like I told you, is out of money. This year it is borrowing from the general treasury.","Social Security, like I told you, is out of money. This year it is borrowing from the general treasury."
Says Obama called Sarah Palin a pig.,Says Obama called Sarah Palin a pig. a Web ad
The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections.,The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections. a speech.
"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually","Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually a fund-raising email"
U.S. military uniforms are manufactured in China.,U.S. military uniforms are manufactured in China. an online debate
We have invested record funding in protecting our environment.,We have invested record funding in protecting our environment. his State of the State speech
"Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.","Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate. an email blast"
AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men.,AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men. an interview with Michelangelo Signorile on the Sirius satellite radio show “OutQ.”
North Dakotas economy is reeling.,North Dakotas economy is reeling. a campaign commerical
Says Hillary Clinton is wrong to say he mocked a disabled reporter.,Says Hillary Clinton is wrong to say he mocked a disabled reporter. the third presidential debate in Las Vegas
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.","Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums. a news release"
"Today, the Social Security system is broke.","Today, the Social Security system is broke. an interview on News 12 New Jersey’s Power & Politics show"
Says gubernatorial candidate Clay Pell hasnt spent a dime on advertising.,"Says gubernatorial candidate Clay Pell hasnt spent a dime on advertising. an interview on WPRI's ""Newsmakers"" program"
Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China. a TV ad
Ted Cruz is in negotiations to be Donald Trumps running mate.,Ted Cruz is in negotiations to be Donald Trumps running mate. a post and story from Elect Leaders
Peter DeFazio will sneak in a 1 percent tax on all banking transactions.,Peter DeFazio will sneak in a 1 percent tax on all banking transactions. in a chain e-mail
"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.","If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent. an interview on WKXL-AM in Concord, N.H."
Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,"Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office. Atlantic, Iowa, during a campaign event."
Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him. in a debate
A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents. a chain email.
"Public support for abortion is actually going down a little bit, polls show.","Public support for abortion is actually going down a little bit, polls show. comments on CNN's ""State of the Union"""
SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.,SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year. Fox News Sunday
"There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled.","There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled. a story on TV website"
We have doubled the distance our cars will go on a gallon of gas.,We have doubled the distance our cars will go on a gallon of gas. the State of the Union address
Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers.,Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers. an interview
Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor. a news release
"Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.","Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine. viral posts on the Internet"
Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.,Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice. an online posting
"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.","Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent. an opinion column"
PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True.,PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True. a statement at a candidate forum
Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way. a news conference
Austin mayoral candidate Mike Martinez takes corporate money.,Austin mayoral candidate Mike Martinez takes corporate money. a Facebook post
On Common Core.,On Common Core. an interview on CBS' Face the Nation
"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.","Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less. a General Assembly debate on pension overhaul"
The Denver Post has actually hired an editor to promote pot.,"The Denver Post has actually hired an editor to promote pot. a broadcast of the ""O'Reilly Factor"""
"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.","Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years. comments to reporters"
Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money. an interview on NJTV’s “On the Record”
"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.","Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg. in a mayoral forum"
Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.,Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015. social media postings
